TransactionID,CustomerID,Product,Category,Price,Quantity,PaymentType,City,Country,TransactionDate,DiscountApplied,Rating,Browser,Device,SessionDuration,CouponCode,ReturnStatus,Warehouse,ShippingType,ReviewText
3421,1028,,Electronics,72334,3,NetBanking,Hyderabad,IND,,N,1.033882772,,Tablet,261,SAVE10,,WH3,,
4246,1075,Dress,Electronics,72946,2,Cash,Hyderabad,India,April 5 2023,Y,1.111189443,,Tablet,227,,Not Returned,WH2,,Bad
38,1322,Mobile,Electronics,42754,4,,Hyderabad,,2023-01-01,No,4.335305386,Safari,,198,,Not Returned,WH3,Express,
3480,1542,Shoes,Fashion,29538,4,,,India,,Y,2.369412484,Safari,Desktop,178,YIrSES,Not Returned,,Express,Average
726,1725,Mobile,Fashion,77263,3,NetBanking,Chennai,IN,02/03/2023,,1.937624089,Edge,,45,OFF20,Not Returned,WH3,Standard,Good
3102,1489,Shoes,Accessories,21965,3,Card,,IN,April 5 2023,Yes,2.137672929,Chrome,,14,,Not Returned,WH2,Standard,Good
2594,1035,Dress,Electronics,56919,1,Cash,Chennai,India,April 5 2023,,1.957157982,Safari,Tablet,335,OFF20,,,Standard,Good
868,1133,Shoes,,77705,3,NetBanking,Mumbai,,April 5 2023,Yes,2.418571984,,Desktop,457,YIrSES,,WH2,Express,Good
754,1667,Laptop,Fashion,17759,2,NetBanking,Chennai,IND,2023-01-01,Yes,2.205026234,Chrome,,348,YIrSES,Not Returned,WH2,Standard,Average
3114,1072,Mobile,Accessories,6517,4,Card,Hyderabad,IND,,,1.503155462,Safari,Mobile,151,YIrSES,Returned,WH1,Express,Average
4902,1238,Dress,,9111,3,Card,,IN,2023-01-01,Yes,2.131987833,Safari,Desktop,403,SAVE10,Not Returned,WH3,Standard,
1375,1812,,Accessories,97674,2,Cash,Hyderabad,,02/03/2023,,4.796313387,Edge,Mobile,106,OFF20,,WH2,Express,Average
1258,1779,Dress,Fashion,97743,4,,,IN,April 5 2023,Y,2.48342007,Safari,Mobile,51,SAVE10,Not Returned,,,Good
1049,1324,Dress,,21316,4,Cash,,IN,02/03/2023,,4.948443489,Edge,Tablet,129,SAVE10,,WH3,,
1460,1539,Laptop,Electronics,73863,2,Card,Delhi,IND,2023-01-01,N,3.701612962,Chrome,Mobile,380,,Not Returned,WH2,,
247,1073,Headphones,Accessories,53459,2,UPI,,India,April 5 2023,N,2.440307119,Safari,Mobile,184,YIrSES,Not Returned,WH1,,Bad
995,1001,Shoes,Electronics,63050,2,NetBanking,,,,,2.889332485,,,163,SAVE10,Returned,WH3,Standard,Good
3105,1715,Dress,Fashion,13664,2,UPI,Chennai,India,April 5 2023,N,2.202862131,Edge,Desktop,483,,,WH1,,
4971,1327,Dress,Accessories,49315,2,,Delhi,,02/03/2023,No,2.952599682,Edge,Desktop,210,,Returned,WH2,Standard,Average
2307,1927,Shoes,Fashion,39564,1,,,,02/03/2023,Yes,2.628504617,Edge,,453,OFF20,Returned,WH2,Express,Good
935,1430,,Accessories,34999,3,NetBanking,Chennai,,April 5 2023,Yes,1.154075482,,,422,SAVE10,Not Returned,,Express,Good
815,1276,Dress,Electronics,93013,3,Cash,Chennai,IN,,No,4.213210382,Chrome,Tablet,276,,Not Returned,WH3,Express,Bad
1627,1661,Mobile,,59837,1,UPI,,,April 5 2023,Yes,2.776920182,Chrome,,17,OFF20,Not Returned,WH2,Express,Bad
2526,1017,Headphones,,63196,2,,Mumbai,IN,02/03/2023,N,2.196519659,Edge,Mobile,186,OFF20,Not Returned,WH1,Express,Good
1684,1907,,Electronics,50610,3,UPI,Delhi,IND,2023-01-01,Yes,4.326135303,Chrome,Tablet,127,,Returned,WH1,Standard,Bad
3786,1783,Dress,,11348,3,Card,Chennai,India,April 5 2023,No,1.253937631,Safari,Desktop,482,SAVE10,Returned,WH1,,Good
2996,1982,Mobile,Electronics,25107,3,NetBanking,Delhi,,2023-01-01,No,2.00413217,Chrome,,308,SAVE10,,WH1,Standard,Average
67,1394,Shoes,Fashion,78013,3,Cash,,IN,April 5 2023,Yes,3.318544493,Chrome,Desktop,362,,Not Returned,,,Bad
866,1622,Laptop,Electronics,48336,3,Cash,Hyderabad,IN,April 5 2023,Y,2.664041887,Chrome,Mobile,85,SAVE10,,WH2,Standard,Average
4671,1875,Dress,Fashion,68303,3,NetBanking,Chennai,India,,No,2.201005148,Chrome,Mobile,85,SAVE10,Returned,,,
700,1765,Dress,Electronics,47794,2,,Delhi,IND,April 5 2023,No,4.219044634,Edge,Desktop,390,SAVE10,,WH2,Express,
3310,1652,Headphones,Fashion,50433,3,Cash,Chennai,IN,,No,2.115724266,Safari,Tablet,446,SAVE10,Not Returned,WH1,Express,Bad
2162,1205,Mobile,Electronics,7590,2,UPI,Delhi,IN,April 5 2023,N,4.89507262,Chrome,Tablet,494,YIrSES,,,,Good
3752,1014,Shoes,Electronics,21482,3,NetBanking,Mumbai,IN,,Y,4.39368542,Chrome,Tablet,219,,Returned,WH1,Standard,Good
371,1751,Dress,Fashion,97429,2,Card,Delhi,IND,April 5 2023,N,2.410523287,,Tablet,411,SAVE10,Returned,,Standard,Good
4579,1207,Headphones,Electronics,75584,4,UPI,Chennai,IN,02/03/2023,No,2.887909763,Chrome,Mobile,453,SAVE10,Returned,WH1,Standard,Good
3092,1598,Dress,Electronics,10156,4,Card,Mumbai,IN,,Yes,3.667889444,Edge,Desktop,450,OFF20,Returned,WH2,Standard,Bad
3882,1833,Shoes,Electronics,33495,4,UPI,Chennai,,02/03/2023,,4.007044225,Chrome,,403,OFF20,Returned,WH2,Express,
4884,1066,Shoes,Electronics,99136,4,NetBanking,Hyderabad,India,2023-01-01,No,3.396851947,,Desktop,115,YIrSES,,WH3,Standard,Average
3548,1659,Mobile,,32393,4,Card,Delhi,IND,,Yes,3.056285396,Edge,Tablet,1,YIrSES,,WH1,Standard,Good
1279,1592,Headphones,Accessories,16084,1,,Hyderabad,India,,No,4.127290327,,Tablet,4,SAVE10,Not Returned,WH2,Express,
1334,1362,Mobile,Accessories,97916,3,,Hyderabad,,02/03/2023,Y,2.774006188,Safari,Desktop,158,SAVE10,Not Returned,,,Good
4050,1179,Laptop,Accessories,44157,2,Card,Delhi,,2023-01-01,No,3.712576446,Safari,,416,YIrSES,Not Returned,,,Average
616,1794,Headphones,Accessories,99651,2,Cash,Mumbai,,,No,3.758308243,,,240,OFF20,Returned,WH2,,Average
4230,1046,,Accessories,24992,4,,Hyderabad,IN,April 5 2023,No,4.1083485,,Tablet,23,,Returned,WH1,Standard,Bad
964,1625,Dress,Fashion,15655,3,NetBanking,Mumbai,IND,02/03/2023,,2.873292126,Safari,,425,OFF20,Returned,WH3,Express,Average
2833,1356,Headphones,,70760,2,NetBanking,Chennai,India,02/03/2023,Y,1.190289529,Edge,Tablet,59,SAVE10,Returned,WH2,Standard,Average
564,1687,Dress,,4166,3,Card,Mumbai,IN,,No,1.892477377,Chrome,Mobile,62,SAVE10,Not Returned,WH1,Express,Bad
485,1770,Mobile,Accessories,72415,2,Card,Delhi,India,02/03/2023,No,4.230780905,,Mobile,25,,Returned,WH1,Standard,Good
4894,1214,,Electronics,18151,1,UPI,Chennai,,2023-01-01,N,3.258687514,Edge,Tablet,330,OFF20,Returned,WH1,,
730,1844,,Fashion,73355,1,Card,Mumbai,,2023-01-01,Y,4.522735877,Edge,Mobile,68,YIrSES,Not Returned,WH2,,Bad
2378,1042,Mobile,Accessories,94054,4,UPI,Delhi,IN,02/03/2023,Y,3.368816518,Chrome,Mobile,249,SAVE10,Not Returned,WH1,Express,Bad
2004,1332,Shoes,Electronics,18775,3,NetBanking,Chennai,IN,2023-01-01,N,4.026077353,Safari,Mobile,389,YIrSES,Returned,WH3,,Bad
697,1340,Laptop,Fashion,38367,4,NetBanking,Mumbai,,02/03/2023,Y,3.931566153,Safari,Desktop,397,SAVE10,Returned,,,Good
1028,1269,Headphones,Fashion,37901,1,NetBanking,,,April 5 2023,N,1.578615031,,,261,YIrSES,Returned,WH3,Express,
4532,1318,Dress,Fashion,51036,3,NetBanking,Delhi,IN,2023-01-01,,1.971405311,Edge,Tablet,109,YIrSES,,WH3,Express,Good
971,1864,Headphones,,42264,3,UPI,Chennai,India,02/03/2023,Y,1.733136549,Chrome,Tablet,265,OFF20,Returned,WH2,,Good
2546,1119,Shoes,Fashion,78462,4,Cash,Delhi,,April 5 2023,,4.505113913,Chrome,Desktop,309,OFF20,Returned,WH1,,Average
3223,1160,,Accessories,59498,3,Cash,Delhi,IND,02/03/2023,Yes,3.747058721,,Mobile,374,,Not Returned,,,
4217,1852,Laptop,,90113,4,Cash,Delhi,IN,2023-01-01,Yes,1.993189469,,Desktop,179,YIrSES,,WH3,Express,
2764,1035,Dress,Accessories,9376,2,UPI,,,02/03/2023,No,3.230707821,Edge,Mobile,258,OFF20,,WH1,,Bad
2468,1204,,Accessories,94984,2,Cash,,,2023-01-01,,4.97846722,Chrome,Mobile,393,SAVE10,Not Returned,,Express,
4372,1181,Dress,,60757,1,Card,Delhi,IN,02/03/2023,Y,1.89341774,Chrome,Tablet,225,SAVE10,,WH3,Standard,Average
227,1515,Headphones,Fashion,11118,4,NetBanking,Hyderabad,IND,02/03/2023,,2.670789144,Chrome,,378,SAVE10,,WH3,Standard,Average
1278,1538,Mobile,,79068,2,UPI,Chennai,IN,2023-01-01,Y,2.42020484,Edge,,45,OFF20,Not Returned,,Express,Average
4316,1460,Laptop,,14166,3,NetBanking,,,2023-01-01,Yes,4.890436435,Chrome,Mobile,79,OFF20,Not Returned,,Standard,
2130,1439,Headphones,Electronics,48476,1,UPI,,,,N,2.154024499,Chrome,Mobile,230,,,WH1,Express,Average
3580,1818,Headphones,Accessories,93422,1,UPI,,India,02/03/2023,Y,3.58728603,Chrome,Mobile,161,SAVE10,Returned,WH2,Express,
3419,1150,Dress,,51076,3,Card,Hyderabad,,02/03/2023,No,3.979378974,Safari,Desktop,66,OFF20,Returned,WH2,,Bad
2495,1212,Dress,Fashion,29810,2,UPI,Chennai,IN,April 5 2023,,1.954091761,Edge,Mobile,147,YIrSES,,,Express,
2249,1845,Mobile,Accessories,55190,3,UPI,Hyderabad,India,April 5 2023,Y,2.531076101,,Mobile,493,,,WH2,,Average
2718,1011,Shoes,,4803,3,,Delhi,India,,No,4.959985447,Safari,Tablet,158,OFF20,Returned,WH3,Express,
3505,1623,,Fashion,50344,1,,Delhi,India,,N,3.687292624,Chrome,Mobile,234,SAVE10,Not Returned,WH2,Express,Average
4456,1806,Headphones,,60108,2,Card,Mumbai,IN,02/03/2023,N,3.904703231,,Mobile,48,YIrSES,Not Returned,WH2,Express,Good
4424,1104,Dress,Accessories,15476,4,NetBanking,Chennai,IND,,,1.881967021,Edge,,39,SAVE10,Returned,,Express,Average
2058,1479,,,89610,4,UPI,Hyderabad,IND,,,3.743605458,Edge,Mobile,179,OFF20,,WH2,,Good
3076,1066,Dress,Fashion,5778,4,Cash,,,02/03/2023,Y,1.324428727,Chrome,,376,OFF20,,,,Good
2841,1728,Shoes,,62259,3,,Chennai,,,N,4.033821195,Safari,Mobile,498,,Not Returned,WH1,,Bad
3013,1513,,Fashion,36854,2,Cash,Delhi,,2023-01-01,No,1.47472729,Edge,,38,YIrSES,Not Returned,WH3,Standard,Bad
4257,1861,,Accessories,35345,2,,Delhi,India,2023-01-01,Yes,4.675872317,Edge,Mobile,277,,Returned,WH2,Standard,
3879,1490,Laptop,Fashion,15606,1,UPI,Delhi,,April 5 2023,N,1.330487718,Chrome,Mobile,257,,,WH1,Express,Good
2048,1512,Mobile,Electronics,3435,3,Card,,,02/03/2023,N,2.835008933,Safari,,87,OFF20,Returned,WH1,,Average
3947,1236,Laptop,Electronics,71123,2,Card,Delhi,,,No,1.363213957,,Tablet,186,YIrSES,Not Returned,WH3,Standard,Good
1588,1767,Shoes,Accessories,81647,2,UPI,Chennai,India,02/03/2023,Y,4.491904203,Safari,Desktop,305,,,WH1,,Bad
4348,1345,Mobile,Electronics,23808,3,Cash,,IND,April 5 2023,,2.331301394,,,125,YIrSES,,,,Bad
2116,1062,Shoes,Fashion,14199,4,UPI,Mumbai,,,N,2.587074249,Chrome,Mobile,426,YIrSES,Not Returned,,,
2903,1017,Laptop,Accessories,37847,1,,,IND,2023-01-01,Yes,1.637408897,Edge,Tablet,249,OFF20,,WH3,,Average
2095,1804,Headphones,Electronics,86413,3,NetBanking,,IN,02/03/2023,Yes,1.295464396,Chrome,Tablet,364,OFF20,Returned,WH2,Standard,Good
530,1135,Mobile,Accessories,56264,2,Cash,Delhi,IN,2023-01-01,Yes,1.90612563,Chrome,Tablet,84,YIrSES,Not Returned,WH1,,
4440,1618,Shoes,Accessories,35950,4,NetBanking,,IND,2023-01-01,Yes,2.822883888,,,395,OFF20,Not Returned,WH1,Standard,Average
4167,1937,,Accessories,42078,4,Cash,,India,02/03/2023,,1.515982512,Safari,Tablet,142,SAVE10,,WH1,Express,
4661,1706,Laptop,Accessories,8154,1,,Mumbai,,02/03/2023,No,1.101101334,Safari,Mobile,1,YIrSES,,WH3,Standard,Bad
1129,1849,Shoes,,5556,4,,Hyderabad,India,2023-01-01,Y,2.413643015,,Desktop,351,,Returned,WH3,Standard,Good
717,1804,Dress,Fashion,75758,4,Card,Mumbai,IN,,Yes,4.627186452,Chrome,Mobile,368,OFF20,Not Returned,,,
3672,1943,,Electronics,13623,1,,Chennai,IN,April 5 2023,Yes,1.154238921,Edge,Mobile,39,,Returned,WH1,Standard,Average
3682,1728,,Electronics,36319,4,Card,Mumbai,IND,02/03/2023,N,1.542287009,Chrome,Desktop,458,YIrSES,Not Returned,WH2,Express,
2782,1446,Mobile,,86214,3,Card,Hyderabad,,,Y,2.137129911,Edge,Desktop,369,YIrSES,Returned,WH2,Standard,
1889,1584,,Electronics,27419,1,,Hyderabad,India,02/03/2023,,2.68373473,,,252,OFF20,Not Returned,WH3,Standard,Bad
2590,1823,Mobile,,20358,2,NetBanking,Chennai,IND,April 5 2023,Yes,3.516678653,Chrome,Desktop,264,,Not Returned,WH2,Standard,
3891,1249,,Electronics,38208,1,,Delhi,,2023-01-01,,2.115756752,Safari,Tablet,114,SAVE10,Not Returned,WH2,Standard,
3996,1752,,Fashion,62569,1,,Mumbai,IND,,,4.584219341,Edge,Desktop,197,SAVE10,Returned,WH2,,Bad
1546,1610,Headphones,Accessories,88017,2,Cash,Chennai,IN,02/03/2023,Yes,1.096794555,Edge,Tablet,407,OFF20,Not Returned,WH1,Standard,Average
1822,1375,,Accessories,78138,4,NetBanking,Chennai,,02/03/2023,N,2.294604232,Chrome,,418,SAVE10,Not Returned,WH3,Standard,Good
3257,1246,Mobile,Fashion,81198,1,NetBanking,Hyderabad,,2023-01-01,No,3.323008287,Chrome,Tablet,233,SAVE10,Returned,WH1,,Average
4346,1705,Headphones,Accessories,48415,4,NetBanking,Delhi,,April 5 2023,Yes,1.247125903,Safari,Tablet,348,YIrSES,,WH1,Express,Good
3001,1460,Shoes,Accessories,40034,4,Cash,Chennai,IN,April 5 2023,,2.5817318,,Desktop,146,OFF20,,WH1,Standard,
4462,1650,Laptop,Accessories,53296,4,UPI,Delhi,IN,2023-01-01,Yes,4.612229527,Edge,Mobile,352,OFF20,Not Returned,WH1,Standard,Bad
3740,1573,Headphones,,98850,2,Card,Mumbai,,2023-01-01,No,2.20364495,Safari,,445,SAVE10,Returned,WH1,,Average
2374,1112,Mobile,Electronics,7610,4,Card,,IND,2023-01-01,,1.373929976,Edge,Mobile,384,OFF20,Not Returned,WH2,,Average
3736,1392,Laptop,Electronics,13011,3,NetBanking,Hyderabad,India,02/03/2023,Yes,4.652314864,,Mobile,207,YIrSES,Returned,,Standard,Good
1421,1526,Headphones,Fashion,84525,2,UPI,Hyderabad,IND,,Yes,1.096084214,Edge,Mobile,110,OFF20,,,,Bad
1226,1041,Headphones,,67610,3,,,India,02/03/2023,Yes,2.96914656,Edge,Desktop,183,OFF20,,,Express,Bad
3981,1505,Shoes,,15554,3,UPI,,IND,02/03/2023,Y,1.150275593,,Desktop,97,YIrSES,Not Returned,,,Bad
1276,1092,Headphones,Accessories,55751,2,Cash,,IN,02/03/2023,Y,3.438279513,,,113,SAVE10,Returned,WH1,,Average
4619,1014,Shoes,Electronics,6117,4,Card,Hyderabad,India,April 5 2023,Y,4.143162186,,Tablet,180,SAVE10,Returned,,,Average
2034,1606,Headphones,Fashion,92357,4,UPI,Mumbai,IND,,,1.138452006,Safari,,285,,,,,Bad
3414,1515,Headphones,,59887,1,UPI,Hyderabad,IND,April 5 2023,,3.491466786,,Desktop,219,YIrSES,Returned,WH3,Express,Bad
3739,1751,Shoes,Electronics,97170,1,UPI,Delhi,IND,02/03/2023,Y,1.35980886,Chrome,Mobile,265,OFF20,Returned,WH2,Express,
4618,1957,Dress,Electronics,31371,2,UPI,Delhi,IN,April 5 2023,,3.936762237,Chrome,Mobile,267,YIrSES,Returned,WH2,,Bad
1236,1122,Laptop,Electronics,76059,2,,Hyderabad,IN,2023-01-01,Yes,1.925084986,Safari,Tablet,432,,,WH2,Express,Average
1487,1228,Shoes,Fashion,43474,4,Card,Chennai,,02/03/2023,No,2.73292186,Chrome,Mobile,433,YIrSES,,,Standard,Bad
762,1578,,Accessories,86058,3,NetBanking,Chennai,India,April 5 2023,,4.772457488,Safari,,249,OFF20,,WH2,Express,Good
2915,1963,Laptop,Electronics,68556,2,NetBanking,Hyderabad,India,02/03/2023,N,4.31098083,,Tablet,447,YIrSES,,WH1,Standard,Average
4538,1914,Shoes,,38073,2,UPI,,India,02/03/2023,N,3.011490976,Chrome,Mobile,421,SAVE10,,WH2,Standard,
2340,1113,Headphones,,29997,1,,Mumbai,IND,April 5 2023,Yes,4.784422755,Chrome,Desktop,211,OFF20,Returned,,Standard,Good
3853,1261,,Electronics,78093,4,UPI,Chennai,,April 5 2023,Yes,1.381706431,Safari,,140,SAVE10,,,Standard,
1670,1491,Mobile,Fashion,1992,2,NetBanking,Hyderabad,IN,,N,3.983344124,Chrome,Tablet,413,YIrSES,,,Standard,Average
6,1098,Headphones,Fashion,3577,2,Card,Delhi,IN,2023-01-01,Y,1.937226021,,Mobile,68,YIrSES,Returned,WH2,Standard,Good
2756,1185,,Electronics,82009,1,NetBanking,Mumbai,IND,2023-01-01,Yes,1.317243905,Edge,Tablet,442,OFF20,Returned,,Standard,Average
4819,1120,,,49584,2,UPI,Chennai,IN,,Yes,3.173516183,Safari,Desktop,174,,,WH3,Express,
432,1464,,,61831,2,Cash,Delhi,IND,02/03/2023,Y,2.020807116,Safari,,381,,Not Returned,WH3,,Bad
1356,1896,Shoes,Electronics,9960,3,NetBanking,Chennai,India,April 5 2023,No,2.136508358,Safari,Mobile,384,SAVE10,Not Returned,WH3,Standard,
4178,1620,Shoes,Fashion,80183,2,Cash,Chennai,,02/03/2023,No,3.207849354,Safari,Mobile,161,,Not Returned,WH2,Standard,Good
4533,1801,Dress,,28290,2,,Delhi,,April 5 2023,,4.382733682,Edge,Mobile,390,YIrSES,,WH3,Standard,Average
3437,1381,Dress,Electronics,58986,2,NetBanking,,IND,02/03/2023,,1.228100144,,Mobile,399,YIrSES,,WH1,,
4660,1358,Shoes,Fashion,64345,4,NetBanking,,India,2023-01-01,Yes,3.564627648,Chrome,Mobile,393,OFF20,Returned,,Express,
1016,1581,Mobile,Electronics,41280,1,NetBanking,Hyderabad,IN,,,2.737290737,,Mobile,275,YIrSES,,WH2,Standard,Bad
556,1438,Headphones,,97991,3,UPI,Delhi,IND,02/03/2023,N,2.581348041,,Tablet,60,YIrSES,Returned,WH3,Express,Good
1396,1959,Dress,Fashion,60222,1,NetBanking,Delhi,,,No,2.638827403,Edge,Desktop,206,YIrSES,,WH3,,Good
2954,1927,Shoes,,16895,3,UPI,Delhi,,2023-01-01,Yes,1.973049802,Safari,Tablet,436,OFF20,,WH1,Express,Good
1456,1591,,Electronics,2640,3,UPI,Mumbai,IN,02/03/2023,N,4.702028512,,Tablet,378,,Returned,,Express,
1564,1833,Shoes,,63205,1,Cash,Delhi,IND,2023-01-01,N,4.72956535,Edge,Desktop,235,YIrSES,,WH1,,Average
3483,1932,Shoes,Accessories,29704,4,Card,Chennai,IND,April 5 2023,N,4.466772938,,Mobile,60,SAVE10,Returned,WH2,,Average
2024,1516,,,96155,3,,Mumbai,,,N,2.564138498,Edge,Mobile,448,,,WH3,Express,
1377,1712,Headphones,Electronics,4469,3,NetBanking,Hyderabad,IND,April 5 2023,No,2.628444782,,Mobile,379,SAVE10,Not Returned,,,Good
3053,1014,Laptop,Fashion,88632,1,NetBanking,,IND,02/03/2023,N,2.365023924,Edge,,326,YIrSES,,WH1,Standard,
1365,1507,,Electronics,67799,2,NetBanking,Delhi,IN,2023-01-01,N,2.910236822,Safari,Desktop,352,,Not Returned,,Standard,Bad
2828,1833,Laptop,Electronics,21000,3,Cash,Hyderabad,,April 5 2023,,1.384436907,Edge,Mobile,156,SAVE10,,,Express,Average
1104,1782,,Fashion,98102,3,UPI,Delhi,,April 5 2023,No,4.93730134,Safari,Mobile,70,SAVE10,Not Returned,WH1,Standard,Bad
4251,1479,Headphones,Fashion,11686,3,NetBanking,Delhi,India,02/03/2023,Y,2.124355766,Chrome,Mobile,28,SAVE10,Returned,,Standard,Good
2277,1566,Headphones,Electronics,14655,2,,Mumbai,IND,,Y,2.176694188,Safari,Mobile,42,,Not Returned,WH2,,Average
2278,1291,Mobile,Fashion,7846,2,Card,Chennai,,02/03/2023,No,3.971725104,Edge,Desktop,406,YIrSES,Returned,,Standard,Bad
95,1537,Mobile,Accessories,60480,4,UPI,Delhi,IN,,Y,1.280160463,Edge,Mobile,122,,Not Returned,,Standard,Good
2148,1646,,Electronics,21684,1,NetBanking,Delhi,IN,2023-01-01,N,2.397033264,Edge,Mobile,474,YIrSES,,WH2,Standard,Good
4004,1936,Headphones,,84318,1,,Chennai,India,02/03/2023,No,1.533900248,Chrome,Desktop,342,SAVE10,Returned,WH2,Express,Good
4247,1988,Mobile,Accessories,48287,2,Cash,Chennai,IND,,N,4.714424469,Edge,,483,OFF20,,WH2,,Bad
4872,1548,Shoes,Electronics,41978,2,UPI,,IN,2023-01-01,,3.310356973,Safari,Desktop,263,,Not Returned,WH1,Express,Bad
3090,1490,,,36938,2,Card,Mumbai,,2023-01-01,Y,1.697602657,Chrome,Desktop,450,SAVE10,,WH3,Standard,Good
810,1370,Laptop,Electronics,12753,2,Cash,Mumbai,IN,02/03/2023,Yes,4.944031483,Edge,Tablet,450,SAVE10,,WH1,Standard,Good
2867,1952,,,97664,3,Cash,Hyderabad,IN,April 5 2023,Yes,3.66874525,Chrome,,15,,Returned,WH1,Express,Good
2221,1530,,Accessories,16174,3,Cash,Hyderabad,India,April 5 2023,Yes,3.97473518,Chrome,Mobile,423,,Returned,WH1,,Good
2063,1143,,Fashion,74667,3,,Mumbai,IND,02/03/2023,N,4.666621775,,Desktop,374,YIrSES,Not Returned,WH3,,Good
610,1583,,Electronics,64520,2,Card,Mumbai,IND,,Y,4.988031125,Edge,Mobile,164,,,WH3,,Bad
4549,1992,Shoes,Accessories,88854,4,,Mumbai,India,,Y,1.863525094,Edge,Tablet,194,YIrSES,Returned,,,Bad
4622,1295,Mobile,Electronics,86365,1,Card,Chennai,IN,,,2.425022733,,,399,SAVE10,Returned,WH1,Express,Bad
4926,1758,Dress,,32419,3,NetBanking,Delhi,,,,3.955437076,Safari,Tablet,162,,Returned,,,Good
3806,1216,Laptop,Accessories,66934,3,,Mumbai,IND,April 5 2023,N,2.620930571,Edge,Desktop,303,,Returned,WH2,Express,Good
2464,1311,,Electronics,68481,3,Card,,,2023-01-01,Y,3.79968303,Chrome,,86,OFF20,,WH3,Standard,Average
357,1924,Shoes,Accessories,53158,2,UPI,Hyderabad,IN,April 5 2023,N,2.885077516,Chrome,Mobile,88,SAVE10,,WH3,Express,Bad
1370,1562,Dress,Electronics,75005,1,UPI,,India,02/03/2023,Y,1.044064508,,Desktop,78,,Not Returned,WH2,,Average
248,1977,Dress,Fashion,67065,2,NetBanking,Mumbai,IN,,Y,4.595823632,Edge,Desktop,16,SAVE10,Not Returned,,Express,Good
572,1233,Laptop,,23728,4,Card,Mumbai,,,,1.57506114,Safari,Desktop,481,YIrSES,Returned,WH3,Express,
365,1945,Headphones,,90436,2,NetBanking,Hyderabad,,,Y,4.631634812,Edge,Desktop,478,,,WH2,Express,Good
902,1770,Shoes,,47982,3,,Hyderabad,IND,02/03/2023,N,1.11947802,,Tablet,123,OFF20,Not Returned,WH2,,Average
4345,1974,Shoes,Fashion,5635,1,UPI,,IND,2023-01-01,Yes,1.562969128,Safari,,80,YIrSES,,,,Good
199,1077,,Electronics,83358,1,Card,Chennai,IND,2023-01-01,Y,2.774975598,Safari,Desktop,455,SAVE10,Returned,WH1,,Good
1394,1243,Shoes,Electronics,47326,2,Cash,Hyderabad,India,April 5 2023,N,2.77301438,Chrome,Tablet,278,OFF20,Returned,WH1,Standard,Average
3522,1884,Headphones,Fashion,81147,1,,Chennai,IND,2023-01-01,No,2.834438852,Edge,Tablet,307,OFF20,,,,
2744,1464,Headphones,Accessories,39724,2,Card,Chennai,India,April 5 2023,No,1.134623525,,Desktop,118,OFF20,,WH3,,Bad
4592,1486,Shoes,Accessories,25036,2,Cash,Hyderabad,India,02/03/2023,No,4.682475398,Chrome,Desktop,271,YIrSES,Returned,WH3,Standard,Good
1311,1838,Mobile,,11740,3,UPI,,India,,Yes,2.731313767,,Desktop,437,,Not Returned,,Express,Bad
1486,1040,Laptop,Accessories,93662,4,UPI,Chennai,IN,April 5 2023,No,2.231677782,,Tablet,293,YIrSES,Returned,WH2,,Good
504,1219,Shoes,Electronics,58026,2,Cash,,,,N,2.338753698,Edge,Desktop,181,YIrSES,Not Returned,,,Bad
1606,1244,Headphones,Electronics,47823,4,UPI,Mumbai,,April 5 2023,Yes,1.085168175,Safari,Tablet,52,YIrSES,,WH1,Standard,Average
1781,1162,Laptop,Fashion,41565,3,NetBanking,Mumbai,India,02/03/2023,Yes,1.961200095,Safari,Mobile,337,SAVE10,Not Returned,WH2,Standard,
4759,1191,Shoes,Accessories,52850,1,UPI,Hyderabad,India,2023-01-01,Yes,4.343667147,Edge,Desktop,465,OFF20,Returned,WH1,Standard,Bad
2085,1111,Laptop,Electronics,6435,1,UPI,,,02/03/2023,Y,1.629651878,Chrome,Desktop,129,,Not Returned,WH2,Express,Bad
685,1484,Shoes,Accessories,42467,2,UPI,Delhi,IN,2023-01-01,Yes,1.776343987,,Tablet,93,,Returned,WH3,Express,Average
2559,1104,Laptop,,2073,1,NetBanking,Hyderabad,IND,02/03/2023,,2.135129278,Chrome,Tablet,232,,,,Standard,Good
2094,1001,Laptop,,95747,2,Card,Delhi,IND,2023-01-01,N,1.280287051,Chrome,Mobile,378,YIrSES,Returned,WH1,,Bad
3428,1393,Mobile,Electronics,80311,3,Cash,Delhi,IND,02/03/2023,No,2.074729803,Chrome,Mobile,417,YIrSES,Returned,WH3,Express,Bad
2545,1298,Headphones,Accessories,19908,2,Card,Mumbai,India,2023-01-01,No,1.626317743,Edge,Mobile,127,YIrSES,Not Returned,WH3,,Good
4449,1058,Shoes,Fashion,38488,3,,Mumbai,IND,April 5 2023,Y,1.31217145,Edge,Tablet,136,,,WH1,Express,Bad
4743,1510,Mobile,,78088,3,NetBanking,Delhi,IN,2023-01-01,Yes,2.83574758,,,205,YIrSES,Not Returned,WH2,Standard,Average
662,1788,Mobile,Fashion,4997,2,Cash,Delhi,IND,,,1.965971402,Edge,Mobile,130,YIrSES,,WH3,Standard,
3757,1087,Laptop,Fashion,4182,1,Cash,Delhi,India,April 5 2023,,2.478556754,,,286,OFF20,Not Returned,WH2,,Average
